# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8814		4719		3003
1		8701		4795		2989
2		8683		4826		2986
3		8681		4844		2984
4		8680		4862		2984
5		8680		4880		2985
6		8680		4897		2988
7		8680		4913		2982
8		8680		4928		2982
9		8680		4944		2985
10		8680		4967		2988
11		8680		4978		2985
12		8680		4994		2985
13		8680		5013		2984
14		8680		5035		2981
15		8680		5054		2987
16		8680		5074		2985
17		8680		5088		2985
18		8680		5105		2987
19		8680		5124		2985
20		8680		5148		2987
21		8680		5166		2985
22		8680		5183		2985
23		8680		5205		2985
24		8680		5224		2984
25		8680		5245		2985
26		8680		5269		2985
27		8680		5288		2986
28		8680		5305		2988
29		8680		5326		2984
30		8680		5340		2984
31		8680		5354		2984
32		8680		5368		2984
33		8680		5382		2984
34		8680		5399		2987
35		8680		5415		2985
36		8680		5430		2985
37		8680		5447		2984
38		8680		5467		2984
39		8680		5480		2986
40		8680		5501		2984
41		8680		5519		2983
42		8680		5535		2985
43		8680		5551		2982
44		8680		5565		2983
45		8680		5588		2982
46		8680		5605		2986
47		8680		5623		2985
48		8680		5642		2986
49		8680		5656		2984
50		8680		5675		2984
51		8680		5695		2986
52		8680		5716		2986
53		8680		5736		2985
54		8680		5760		2988
55		8680		5781		2986
56		8680		5801		2984
57		8680		5813		2987
58		8680		5834		2986
59		8680		5853		2988
60		8680		5873		2984
61		8680		5890		2986
62		8680		5900		2987
63		8680		5914		2987
64		8680		5929		2986
65		8680		5948		2982
66		8680		5966		2986
67		8680		5986		2982
68		8680		6003		2984
69		8680		6022		2985
70		8680		6040		2987
71		8680		6056		2985
72		8680		6076		2985
73		8680		6091		2986
74		8680		6108		2984
75		8680		6127		2985
76		8680		6143		2985
77		8680		6161		2985
78		8680		6176		2982
79		8680		6191		2986
80		8680		6200		2987
81		8680		6214		2986
82		8680		6232		2988
83		8680		6249		2982
84		8680		6261		2984
85		8680		6278		2984
86		8680		6301		2982
87		8680		6315		2985
88		8680		6336		2985
89		8680		6348		2985
90		8680		6363		2987
91		8680		6383		2985
92		8680		6399		2984
93		8680		6414		2986
94		8680		6431		2985
95		8680		6446		2988
96		8680		6465		2988
97		8680		6480		2985
98		8680		6496		2983
99		8680		6514		2985
100		8680		6535		2985
101		8680		6546		2984
102		8680		6560		2982
103		8680		6583		2985
104		8680		6600		2985
105		8680		6618		2986
106		8680		6634		2986
107		8680		6652		2986
108		8680		6669		2987
109		8680		6690		2984
110		8680		6711		2985
111		8680		6724		2984
112		8680		6740		2986
113		8680		6756		2985
114		8680		6773		2986
115		8680		6787		2986
116		8680		6807		2984
117		8680		6828		2983
118		8680		6843		2986
119		8680		6859		2984
120		8680		6881		2984
121		8680		6904		2982
122		8680		6924		2983
123		8680		6941		2986
124		8680		6959		2987
125		8680		6977		2983
126		8680		6996		2983
