# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		590473		63729		45773
1		582427		68592		44062
2		580225		70384		43566
3		578987		71499		43235
4		578224		72254		43041
5		577671		72854		42889
6		577229		73356		42746
7		576950		73729		42666
8		576710		74042		42595
9		576521		74318		42524
10		576365		74563		42488
11		576230		74779		42439
12		576117		74961		42403
13		576025		75118		42386
14		575934		75270		42348
15		575872		75399		42326
16		575810		75527		42304
17		575758		75650		42282
18		575699		75760		42262
19		575652		75867		42256
20		575612		75964		42250
21		575568		76060		42231
22		575518		76158		42228
23		575481		76252		42220
24		575435		76354		42204
25		575413		76437		42194
26		575385		76520		42184
27		575350		76606		42168
28		575327		76678		42161
29		575301		76748		42158
30		575286		76813		42155
31		575264		76878		42147
32		575236		76943		42143
33		575230		76993		42141
34		575209		77054		42136
35		575185		77111		42128
36		575167		77163		42115
37		575148		77213		42111
38		575138		77258		42109
39		575118		77309		42106
40		575108		77352		42104
41		575097		77398		42099
42		575083		77438		42092
43		575072		77475		42091
44		575060		77512		42083
45		575048		77548		42081
46		575032		77585		42080
47		575020		77621		42073
48		575012		77654		42069
49		575003		77688		42064
50		574989		77725		42061
51		574981		77760		42056
52		574973		77794		42055
53		574965		77825		42054
54		574964		77852		42054
55		574955		77884		42049
56		574945		77918		42044
57		574939		77950		42043
58		574933		77981		42043
59		574926		78010		42048
60		574923		78037		42046
61		574918		78063		42047
62		574912		78092		42046
63		574910		78118		42044
64		574908		78144		42044
65		574903		78172		42041
66		574895		78199		42040
67		574890		78226		42039
68		574886		78252		42036
69		574880		78277		42032
70		574871		78302		42029
71		574869		78323		42027
72		574867		78345		42026
73		574865		78367		42025
74		574864		78388		42024
75		574857		78413		42021
76		574850		78437		42020
77		574847		78458		42021
78		574843		78479		42018
79		574841		78498		42017
80		574836		78519		42018
81		574836		78537		42018
82		574833		78557		42017
83		574831		78577		42017
84		574830		78596		42015
85		574825		78617		42014
86		574822		78638		42012
87		574822		78656		42012
88		574821		78675		42011
89		574821		78693		42011
90		574818		78712		42012
91		574817		78731		42011
92		574817		78749		42011
93		574816		78768		42010
94		574815		78787		42010
95		574815		78805		42010
96		574807		78827		42008
97		574806		78846		42007
98		574805		78865		42006
99		574805		78883		42006
100		574803		78903		42004
101		574799		78924		42003
102		574799		78942		42003
103		574799		78960		42003
104		574797		78980		42001
105		574797		78998		42001
106		574792		79019		41998
107		574790		79039		41999
108		574790		79057		41999
109		574787		79077		41997
110		574780		79100		41995
111		574779		79119		41993
112		574774		79140		41991
113		574773		79159		41991
114		574772		79178		41989
115		574772		79196		41989
116		574772		79214		41989
117		574768		79233		41987
118		574765		79254		41986
119		574761		79274		41987
120		574758		79293		41985
121		574755		79313		41982
122		574755		79331		41982
123		574755		79349		41982
124		574752		79369		41979
125		574752		79387		41979
126		574751		79406		41978
127		574751		79424		41978
128		574749		79444		41977
129		574749		79462		41977
130		574749		79480		41977
131		574747		79500		41976
132		574746		79519		41976
133		574743		79538		41974
134		574741		79556		41973
135		574737		79575		41975
136		574737		79591		41975
137		574736		79608		41974
138		574736		79624		41974
139		574734		79642		41971
140		574734		79658		41971
141		574734		79674		41971
142		574730		79693		41970
143		574730		79709		41970
144		574730		79725		41970
145		574729		79742		41971
146		574729		79758		41971
147		574726		79774		41971
148		574726		79788		41971
149		574725		79803		41970
150		574725		79817		41970
151		574725		79831		41970
152		574721		79846		41968
153		574721		79860		41968
154		574720		79875		41968
155		574718		79891		41966
156		574717		79906		41966
157		574717		79920		41966
158		574716		79935		41966
159		574715		79948		41967
160		574713		79962		41967
161		574713		79974		41967
162		574712		79987		41966
163		574712		79999		41966
164		574712		80011		41966
165		574712		80023		41966
166		574712		80035		41966
167		574709		80049		41964
168		574709		80061		41964
169		574707		80074		41963
170		574707		80086		41963
171		574707		80098		41963
172		574707		80110		41963
173		574707		80122		41963
174		574706		80135		41964
175		574705		80148		41963
176		574704		80161		41963
177		574704		80173		41963
178		574704		80185		41963
179		574704		80197		41963
180		574704		80209		41963
181		574702		80223		41963
182		574700		80236		41962
183		574700		80248		41962
184		574700		80260		41962
185		574700		80272		41962
186		574700		80284		41962
187		574700		80296		41962
188		574700		80308		41962
189		574698		80322		41961
190		574698		80332		41961
191		574698		80342		41961
192		574698		80352		41961
193		574697		80363		41959
194		574696		80374		41958
195		574693		80386		41956
196		574693		80396		41956
197		574693		80406		41956
198		574693		80416		41956
199		574691		80428		41955
200		574691		80438		41955
201		347998		125077		46689
202		333366		129483		46333
203		330216		131124		46212
204		328621		132163		46150
205		327475		132829		46112
206		326816		133330		46071
207		326290		133736		46037
208		325925		134041		46014
209		325604		134294		45966
210		325381		134512		45973
211		325194		134697		45964
212		325068		134852		45960
213		324928		134998		45946
214		324818		135111		45926
215		324736		135215		45924
216		324616		135324		45908
217		324495		135437		45903
218		324455		135504		45899
219		324387		135584		45903
220		324343		135655		45891
221		324291		135724		45882
222		324226		135789		45880
223		324154		135845		45870
224		324131		135890		45868
225		324099		135933		45874
226		324083		135969		45868
227		324054		136008		45867
228		324017		136039		45860
229		323983		136072		45855
230		323958		136104		45851
231		323940		136131		45847
232		323927		136155		45845
233		323908		136179		45844
234		323885		136198		45844
235		323862		136215		45846
236		323848		136230		45845
237		323834		136238		45844
238		323811		136252		45843
239		323802		136263		45849
240		323786		136270		45852
241		323764		136280		45849
242		323747		136292		45853
243		323737		136301		45854
244		323735		136307		45855
245		323724		136318		45857
246		323721		136324		45857
247		323715		136333		45858
248		323708		136341		45859
249		323698		136353		45855
