# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8733		4720		3023
1		8054		9436		3101
2		7638		14153		3092
3		7355		18870		3180
4		7101		23587		3193
5		6933		28300		3259
6		6722		33016		3231
7		6590		37733		3267
8		6422		42452		3284
9		6346		47170		3302
10		6265		51886		3267
11		6117		56602		3296
12		5989		61317		3322
13		5892		66032		3291
14		5814		70745		3302
15		5671		75457		3305
16		5599		80172		3307
17		5562		84888		3297
18		5543		89604		3322
19		5434		94317		3324
20		5388		99032		3305
21		5268		103749		3311
22		5302		108465		3328
23		5302		113180		3307
24		5201		117898		3355
25		5186		122612		3348
26		5088		127327		3355
27		5025		132039		3363
28		4930		136756		3348
29		4908		141474		3343
30		4816		146191		3352
31		4828		150909		3324
32		4766		155620		3343
33		4699		160334		3389
34		4689		165052		3372
35		4653		169770		3365
36		4665		174484		3338
37		4652		179198		3334
38		4589		183916		3356
39		4567		188629		3347
40		4617		193340		3335
41		4583		198055		3371
42		4593		202770		3335
43		4639		207486		3351
44		4588		212197		3339
45		4609		216911		3370
46		4579		221628		3370
47		4615		226342		3351
48		4607		231059		3390
49		4578		235778		3369
50		4569		240495		3350
51		4566		245210		3368
52		4584		249924		3340
53		4589		254641		3362
54		4681		259357		3379
55		4673		264075		3394
56		4708		268791		3410
57		4695		273506		3402
58		4685		278223		3408
59		4737		282938		3403
60		4730		287655		3388
61		4663		292372		3382
62		4614		297089		3354
63		4660		301805		3374
64		4682		306521		3354
65		4706		311236		3365
66		4694		315953		3376
67		4717		320668		3388
68		4692		325386		3351
69		4688		330103		3385
70		4722		334821		3372
71		4747		339536		3369
72		4751		344256		3368
73		4757		348975		3381
74		4701		353691		3350
75		4643		358408		3371
76		4677		363125		3363
77		4654		367842		3357
78		4674		372562		3379
79		4668		377279		3386
80		4635		381994		3380
81		4647		386711		3387
82		4662		391430		3397
83		4650		396147		3392
84		4587		400867		3373
85		4680		405581		3407
86		4703		410296		3400
87		4715		415013		3396
88		4702		419729		3384
89		4711		424447		3401
90		4659		429163		3382
91		4703		433881		3420
92		4695		438598		3400
93		4725		443318		3394
94		4757		448036		3436
95		4677		452754		3440
96		4634		457470		3465
97		4582		462190		3429
98		4582		466908		3425
99		4514		471627		3434
100		4545		476346		3448
101		4535		481064		3450
102		4563		485783		3442
103		4490		490503		3451
104		4458		495216		3455
105		4474		499933		3454
106		4482		504652		3436
107		4390		509369		3476
108		4433		514084		3449
109		4506		518802		3465
110		4464		523522		3446
111		4442		528238		3419
112		4467		532958		3444
113		4475		537675		3442
114		4460		542390		3460
115		4450		547103		3452
116		4548		551821		3448
117		4544		556540		3515
118		4480		561258		3486
119		4516		565974		3488
120		4479		570691		3437
121		4459		575406		3470
122		4433		580124		3461
123		4407		584843		3484
124		4393		589559		3475
125		4320		594274		3472
126		4299		598991		3502
127		4314		603708		3508
128		4337		608423		3460
129		4310		613141		3466
130		4282		617857		3500
131		4304		622575		3506
132		4256		627294		3523
133		4295		632012		3511
134		4205		636730		3504
135		4210		641445		3515
136		4114		646165		3489
137		4118		650881		3500
138		4091		655598		3509
139		4156		660317		3496
140		4190		665037		3529
141		4144		669754		3517
142		4148		674471		3532
143		4142		679190		3477
144		4145		683908		3525
145		4153		688624		3503
146		4159		693343		3505
147		4167		698059		3503
148		4116		702776		3510
149		4051		707495		3515
150		4054		712213		3504
151		4031		716928		3504
152		4016		721644		3505
153		4052		726361		3501
154		3990		731079		3476
155		3957		735797		3484
156		3954		740515		3485
157		3954		745234		3484
158		3938		749950		3487
159		3995		754670		3479
160		4024		759390		3475
161		3993		764108		3455
162		3941		768828		3494
163		3869		773545		3468
164		3917		778262		3503
165		3874		782979		3500
166		3890		787694		3478
167		3864		792412		3492
168		3866		797128		3505
169		3866		801847		3517
170		3879		806562		3498
171		3821		811279		3506
172		3835		815996		3485
173		3845		820712		3487
174		3809		825430		3459
175		3843		830146		3466
176		3839		834863		3453
177		3841		839582		3498
